id_lead,data_cadastro,interagiu_chatbot,ai_lead_score,status_assinatura
L-7134,2025-01-29,Sim,Morno,Cancelado
L-7382,2025-04-20,,Frio,Cancelado
L-7708,2025-12-05,Sim,Quente,Cancelado
L-5634,2025-02-06,Sim,Morno,Inativo
L-1724,2025-11-12,Sim,Quente,Trial
L-3100,2025-04-11,Nao,Morno,Ativo
L-5476,2025-10-15,Sim,Quente,Trial
L-1636,2025-10-17,Sim,Quente,Trial
L-9522,2025-08-06,Nao,Frio,Ativo
L-8874,2025-08-22,Sim,Quente,Ativo
L-2199,2025-11-30,Nao,Morno,Inativo
L-6810,2025-07-09,Sim,Morno,Trial
L-3539,2025-06-27,Sim,Quente,Cancelado
L-2918,2025-05-12,Sim,Quente,Ativo
L-6928,2025-10-18,Nao,Frio,Ativo
L-3290,2025-06-04,Nao,Morno,Trial
L-9387,2025-02-10,Nao,Frio,Inativo
L-3992,2025-03-02,Sim,Quente,Ativo
L-7054,2025-01-21,Nao,Morno,Cancelado
L-2151,2025-11-26,Sim,Quente,Trial
L-9970,2025-07-08,Sim,Quente,Trial
L-2148,2025-10-05,,Morno,Inativo
L-1243,2025-02-28,Nao,Frio,Trial
L-2257,2025-01-07,Nao,Frio,Ativo
L-6948,2026-01-09,Nao,Frio,Cancelado
L-6905,2025-04-12,Nao,Frio,Ativo
L-8301,2025-09-30,,Frio,Ativo
L-9388,2025-10-15,Nao,Morno,Cancelado
L-3889,2025-01-29,Sim,Quente,Cancelado
L-4859,2025-06-07,Nao,Morno,Trial
L-2295,2025-05-08,,Frio,Ativo
L-4498,2025-09-15,Nao,Frio,Ativo
L-6383,2026-01-07,,Morno,Ativo
L-7998,2025-07-07,,Frio,Ativo
L-9501,2025-04-23,Nao,Frio,Inativo
L-4643,2025-02-26,Nao,Frio,Trial
L-2462,2025-09-29,Nao,Morno,Cancelado
L-3043,2025-08-13,Sim,Morno,Trial
L-2405,2025-10-17,Sim,Frio,Ativo
L-3328,2025-07-31,Nao,Quente,Trial
L-4910,2025-09-17,Sim,Morno,Inativo
L-4011,2026-01-08,Sim,Quente,Ativo
L-5187,2025-10-23,Nao,Frio,Trial
L-7462,2025-01-27,Nao,Quente,Trial
L-6340,1900-01-01,Nao,Morno,Ativo
L-7198,2025-05-13,Sim,Quente,Trial
L-6096,2025-05-15,Sim,Quente,Trial
L-2850,2025-03-19,,Quente,Trial
L-8959,2025-07-02,,Quente,Ativo
L-9373,2025-06-26,Sim,Quente,Inativo
L-8216,2025-05-16,Sim,Morno,Trial
L-5320,2025-11-26,Sim,Quente,Ativo
L-5258,2025-06-29,Nao,Frio,Inativo
L-8485,2025-07-16,Sim,Quente,Trial
L-9810,2025-06-06,,Frio,Trial
L-5696,2025-04-24,Nao,Frio,Inativo
L-4694,2025-05-26,Sim,Quente,Cancelado
L-1297,2025-05-08,Nao,Morno,Ativo
L-9757,2025-06-28,Sim,Morno,Cancelado
L-2133,2025-09-24,Nao,Morno,Ativo
L-6945,2025-04-30,Nao,Frio,Trial
L-7883,2025-05-20,,Frio,Ativo
L-1735,2026-01-04,Nao,Quente,Trial
L-5627,2025-11-17,Nao,Frio,Cancelado
L-8375,2025-08-08,Sim,Morno,Cancelado
L-8929,2025-01-25,Sim,Quente,Trial
L-4284,2025-04-04,Sim,Quente,Trial
L-1544,2025-07-03,Sim,Quente,Inativo
L-6812,2025-02-26,Nao,Frio,Cancelado
L-3560,2025-02-21,Nao,Morno,Cancelado
L-2570,2025-12-18,Sim,Morno,Ativo
L-7695,2025-03-07,Nao,Morno,Trial
L-6705,2025-06-22,Nao,Frio,Ativo
L-2496,2025-09-14,Nao,Frio,Ativo
L-4536,2025-09-10,,Morno,Inativo
L-6319,2025-11-30,Sim,Morno,Trial
L-5874,2025-01-31,Sim,Quente,Cancelado
L-8395,2026-01-01,Nao,Frio,Ativo
L-9025,2025-01-05,Nao,Frio,Ativo
L-2129,2025-08-21,Sim,Quente,Cancelado
L-3786,2025-06-03,Nao,Frio,Inativo
L-5544,2025-03-12,Sim,Quente,Inativo
L-5588,2025-08-30,Nao,Frio,Trial
L-9342,2026-01-12,Nao,Frio,Cancelado
L-2764,2025-08-29,Sim,Quente,Ativo
L-9437,2025-06-16,,Frio,Trial
L-5785,2025-12-21,Nao,Morno,Ativo
L-4095,2025-06-24,Sim,Quente,Trial
L-2114,2025-09-23,Nao,Frio,Ativo
L-4812,2025-02-20,Nao,Frio,Ativo
L-6784,2025-06-24,Nao,Morno,Ativo
L-5300,2025-02-02,Sim,Morno,Ativo
L-7401,2025-10-02,Nao,Morno,Cancelado
L-3249,2025-01-29,,Morno,Cancelado
L-1607,2025-03-29,Sim,Quente,Ativo
L-7070,2025-10-13,Nao,Frio,Cancelado
L-9348,2025-05-21,Nao,Quente,Trial
L-4555,2025-03-06,Sim,Quente,Ativo
L-4866,2025-08-22,Sim,Quente,Ativo
L-9869,2025-05-15,Nao,Morno,Cancelado
L-3573,2025-05-12,,Frio,Cancelado
L-2606,2025-05-10,Nao,Frio,Trial
L-7063,2025-08-03,Nao,Frio,Ativo
L-2056,2025-08-21,Sim,Quente,Cancelado
L-2739,2025-01-16,Nao,Morno,Inativo
L-8452,2026-01-03,Nao,Frio,Ativo
L-3473,2025-12-16,Nao,Morno,Ativo
L-2741,2025-02-09,Nao,Morno,Ativo
L-2484,2026-01-07,Sim,Quente,Inativo
L-9378,2026-01-17,Nao,Quente,Ativo
L-9401,2025-07-16,Nao,Morno,Ativo
L-7509,2025-09-12,Sim,Quente,Trial
L-2001,2026-01-07,Nao,Frio,Ativo
L-3772,2025-06-10,Sim,Quente,Ativo
L-7958,2025-10-07,Sim,Morno,Ativo
L-8064,2025-11-29,Sim,Quente,Ativo
L-5516,2025-09-26,Nao,Quente,Ativo
L-5163,2025-06-04,,Frio,Ativo
L-4213,2026-01-16,Nao,Frio,Inativo
L-8068,2025-01-18,Nao,Quente,Trial
L-9665,2026-01-28,Sim,Morno,Ativo
L-7767,2025-03-08,Sim,Frio,Trial
L-6780,2026-01-22,Nao,Quente,Cancelado
L-1174,2025-07-03,Sim,Morno,Trial
L-6092,2025-06-08,Nao,Frio,Ativo
L-8707,2025-10-13,Nao,Frio,Cancelado
L-5696,2025-12-08,Nao,Frio,Ativo
L-1897,2025-07-09,Nao,Morno,Trial
L-5106,2025-09-11,Nao,Morno,Cancelado
L-7609,1900-01-01,Nao,Frio,Ativo
L-9708,2025-03-15,Nao,Morno,Cancelado
L-6593,2025-10-16,Nao,Frio,Cancelado
L-6270,2025-09-30,Nao,Frio,Trial
L-5992,2025-12-26,Nao,Frio,Trial
L-3174,2025-02-17,,Morno,Cancelado
L-4161,2025-08-16,,Frio,Ativo
L-4803,2025-09-14,Sim,Quente,Cancelado
L-3591,2025-08-11,Nao,Morno,Trial
L-3379,2025-06-26,Sim,Morno,Trial
L-1734,2026-01-16,Sim,Frio,Cancelado
L-2741,2025-11-25,,Frio,Ativo
L-1495,2026-01-10,Sim,Quente,Cancelado
L-1377,2025-01-26,Nao,Morno,Ativo
L-8356,2025-09-29,Nao,Morno,Ativo
L-2056,2025-08-05,Sim,Quente,Inativo
L-1875,2025-03-09,Nao,Morno,Ativo
L-6650,2025-06-26,Nao,Frio,Cancelado
L-9169,2025-07-26,Nao,Quente,Ativo
L-1344,2025-02-28,Nao,Morno,Cancelado
L-1015,2025-11-04,Nao,Frio,Cancelado
L-1110,2025-03-23,Sim,Quente,Ativo
L-4861,2026-01-16,Nao,Frio,Trial
L-3017,2025-04-20,Sim,Quente,Ativo
L-9295,2025-12-06,Nao,Quente,Trial
L-5703,2025-01-09,Sim,Quente,Ativo
L-1407,2026-01-06,Nao,Frio,Cancelado
L-5893,2025-11-14,Nao,Morno,Inativo
L-4467,2025-09-13,Nao,Frio,Trial
L-5476,2025-02-01,Sim,Quente,Ativo
L-8687,2025-06-09,Sim,Morno,Inativo
L-2055,2025-01-07,Sim,Quente,Trial
L-6389,2025-10-25,,Morno,Trial
L-2108,2025-10-16,Sim,Quente,Cancelado
L-9995,2025-01-01,Nao,Morno,Ativo
L-3999,2025-11-01,Sim,Quente,Trial
L-8599,2025-12-16,Sim,Quente,Trial
L-9456,2025-01-03,Sim,Quente,Ativo
L-4286,2025-05-31,Nao,Morno,Ativo
L-8181,2025-01-07,Nao,Frio,Trial
L-5011,2025-10-13,Sim,Quente,Trial
L-7260,2025-04-02,Nao,Frio,Cancelado
L-2101,2025-10-08,Nao,Morno,Trial
L-1755,2025-09-28,Nao,Quente,Ativo
L-1560,2025-07-26,,Frio,Ativo
L-2068,2025-05-25,Nao,Frio,Cancelado
L-4630,2025-11-24,Sim,Quente,Ativo
L-3516,2025-02-09,Nao,Morno,Trial
L-2408,2025-10-13,Sim,Morno,Cancelado
L-1737,2025-05-27,,Frio,Trial
L-8529,2025-11-25,Nao,Frio,Trial
L-9982,2025-05-11,Nao,Quente,Ativo
L-7140,2025-08-21,Nao,Quente,Trial
L-7043,2025-03-28,Nao,Frio,Ativo
L-3157,2025-09-03,Nao,Morno,Cancelado
L-2846,2026-01-03,,Frio,Ativo
L-7193,2025-04-12,Nao,Quente,Trial
L-3974,2025-04-27,Sim,Quente,Inativo
L-9531,2025-04-21,Sim,Quente,Cancelado
L-1867,2025-01-12,Nao,Frio,Ativo
L-1917,2025-09-24,Nao,Morno,Trial
L-1446,2025-02-23,Sim,Quente,Cancelado
L-2143,2025-11-23,Sim,Quente,Cancelado
L-6280,2025-09-27,Sim,Morno,Ativo
L-1880,2025-12-20,Sim,Quente,Ativo
L-8458,2025-12-08,Sim,Morno,Ativo
L-5998,2025-06-08,,Frio,Ativo
L-4288,2025-09-11,Nao,Frio,Trial
L-2868,2025-07-17,Nao,Morno,Trial
L-6442,2025-11-14,Nao,Morno,Cancelado
L-5886,2025-01-02,Sim,Morno,Inativo
L-1267,2025-01-05,Nao,Morno,Trial
L-1003,2025-12-17,Sim,Quente,Trial
L-9893,2026-01-07,Sim,Quente,Inativo
L-8190,2025-11-23,Nao,Frio,Ativo
L-5320,2025-10-29,Sim,Quente,Ativo
L-9212,2025-08-15,Sim,Quente,Ativo
L-7134,2025-12-04,Nao,Frio,Trial
L-7031,2025-12-20,Nao,Frio,Ativo
L-7867,2025-05-12,Sim,Quente,Trial
L-3527,2025-06-01,Nao,Morno,Trial
L-5517,2025-02-27,Sim,Morno,Trial
L-8568,2025-07-11,Nao,Morno,Trial
L-6827,2025-08-10,Nao,Frio,Trial
L-1759,2026-01-30,,Frio,Trial
L-3304,2025-02-16,Nao,Morno,Ativo
L-1060,2025-06-02,Sim,Morno,Inativo
L-8454,2025-11-18,Nao,Frio,Ativo
L-9854,2025-05-30,Sim,Quente,Ativo
L-1968,2025-06-08,Nao,Frio,Ativo
L-8358,2026-01-04,Nao,Frio,Ativo
L-5757,2025-06-09,Nao,Morno,Ativo
L-6306,2025-02-14,Nao,Frio,Inativo
L-7340,2025-06-30,,Quente,Ativo
L-6670,1900-01-01,Nao,Frio,Cancelado
L-4852,2025-09-15,Nao,Morno,Trial
L-8962,2025-06-29,,Quente,Ativo
L-7983,2025-04-28,Sim,Quente,Trial
L-7558,1900-01-01,Nao,Quente,Ativo
L-7117,2026-02-02,,Morno,Trial
L-7423,2025-08-20,Nao,Morno,Ativo
L-3128,2025-04-29,Sim,Morno,Ativo
L-6535,2025-05-13,Sim,Morno,Ativo
L-4123,2025-06-28,Sim,Quente,Trial
L-6507,1900-01-01,Nao,Morno,Inativo
L-7270,2025-09-05,Sim,Morno,Trial
L-1693,2025-08-09,Sim,Quente,Ativo
L-4725,2025-04-24,,Morno,Trial
L-7257,2025-04-13,Nao,Morno,Cancelado
L-2066,2025-07-14,Nao,Morno,Ativo
L-6634,2025-03-06,Nao,Quente,Ativo
L-3277,2025-06-03,Sim,Frio,Ativo
L-4834,2026-01-06,Nao,Frio,Ativo
L-6099,2025-08-01,Nao,Morno,Ativo
L-8778,2025-06-18,Sim,Quente,Ativo
L-9842,2025-01-04,Nao,Morno,Trial
L-8705,2026-01-31,Sim,Quente,Cancelado
L-4499,2025-06-14,Sim,Quente,Cancelado
L-9328,2025-04-07,Sim,Quente,Inativo
L-3467,2025-02-10,Nao,Morno,Inativo
L-8955,2026-01-10,Nao,Morno,Ativo
L-9160,2025-09-08,Sim,Quente,Cancelado
L-6300,2025-05-31,,Frio,Trial
L-8252,2025-02-21,Sim,Quente,Ativo
L-4106,2025-03-20,,Morno,Cancelado
L-6967,2025-12-27,Nao,Frio,Inativo
L-5027,2025-05-15,,Morno,Trial
L-3825,2025-11-01,Sim,Quente,Trial
L-7703,2026-01-29,Sim,Frio,Trial
L-4481,2026-01-06,Nao,Morno,Cancelado
L-9690,2025-06-30,Nao,Quente,Ativo
L-8498,2026-01-22,Sim,Morno,Ativo
L-1325,2025-08-01,,Quente,Ativo
L-9784,2025-11-18,Nao,Frio,Trial
L-2239,2025-07-20,Sim,Frio,Trial
L-5668,2025-09-03,Sim,Quente,Trial
L-5480,2025-11-07,Sim,Quente,Ativo
L-6821,2025-05-02,Sim,Frio,Inativo
L-6475,2025-07-03,Sim,Quente,Trial
L-2360,2025-06-11,Sim,Quente,Trial
L-7894,2025-03-12,Sim,Quente,Trial
L-4020,2025-06-19,Nao,Frio,Cancelado
L-4824,2025-06-04,Nao,Frio,Trial
L-4701,2025-08-08,Sim,Quente,Inativo
L-2061,2025-12-18,Nao,Frio,Ativo
L-8256,2025-02-08,Nao,Morno,Trial
L-7360,2025-06-24,Nao,Morno,Trial
L-8221,2025-10-18,Sim,Frio,Ativo
L-9628,2025-12-18,Sim,Morno,Inativo
L-4555,2025-07-09,Nao,Morno,Trial
L-9127,2025-03-21,Sim,Quente,Cancelado
L-9603,2026-01-10,Nao,Frio,Cancelado
L-9063,2025-04-02,Nao,Quente,Ativo
L-6035,2025-07-25,Nao,Frio,Cancelado
L-4411,2025-04-17,Nao,Frio,Ativo
L-6698,2025-09-27,Nao,Quente,Ativo
L-4591,2025-08-18,Nao,Morno,Ativo
L-2982,2026-01-05,Sim,Frio,Trial
L-7429,2025-01-12,Nao,Quente,Ativo
L-1049,1900-01-01,Nao,Morno,Cancelado
L-1240,2025-08-16,Nao,Frio,Cancelado
L-8331,2026-01-27,Sim,Morno,Ativo
L-6670,2025-08-07,Nao,Frio,Ativo
L-9349,2025-02-25,Sim,Quente,Trial
L-4621,2025-03-28,Sim,Quente,Trial
L-1436,2025-04-14,Sim,Morno,Cancelado
L-5523,2025-07-21,Nao,Frio,Cancelado
L-9915,2026-01-09,Sim,Quente,Inativo
L-3918,2025-03-23,Nao,Morno,Ativo
L-9088,2026-01-22,Nao,Morno,Inativo
L-8511,2025-05-17,Sim,Morno,Cancelado
L-2035,2025-10-09,Nao,Morno,Trial
L-9391,2025-07-02,Nao,Frio,Inativo
L-8417,2025-08-10,Nao,Morno,Cancelado
L-8908,2025-02-21,Sim,Morno,Ativo
L-5073,2025-06-08,Nao,Frio,Ativo
L-3252,2025-10-08,Sim,Quente,Inativo
L-1234,2025-11-11,Nao,Morno,Trial
L-6918,2025-08-06,Nao,Morno,Trial
L-4820,2025-01-13,Sim,Frio,Ativo
L-2971,2025-10-21,Sim,Quente,Ativo
L-8289,2025-11-18,Sim,Morno,Ativo
L-5812,2026-01-12,Nao,Frio,Trial
L-1247,2025-09-26,Nao,Frio,Cancelado
L-3926,2025-09-04,Nao,Frio,Cancelado
L-6805,2025-12-05,Nao,Morno,Cancelado
L-6802,2025-07-24,Nao,Frio,Inativo
L-6465,2025-07-07,Nao,Frio,Ativo
L-8898,2025-02-18,Nao,Morno,Ativo
L-9250,2025-02-03,Sim,Quente,Inativo
L-7764,2025-03-29,Sim,Frio,Inativo
L-7059,2025-09-26,,Frio,Ativo
L-6288,2025-03-01,Sim,Morno,Trial
L-4378,2026-01-31,Sim,Quente,Inativo
L-1728,2025-08-10,Nao,Quente,Inativo
L-3879,2025-08-22,Sim,Morno,Ativo
L-3009,2025-05-16,Nao,Quente,Ativo
L-9509,2025-12-30,Nao,Morno,Trial
L-6630,2025-05-16,Nao,Frio,Ativo
L-8884,2025-11-08,,Morno,Cancelado
L-6097,2025-10-07,Nao,Morno,Ativo
L-4250,2025-03-06,Sim,Quente,Inativo
L-9930,2025-06-04,Nao,Morno,Ativo
L-7711,2025-08-18,Nao,Morno,Ativo
L-9120,2025-08-27,Nao,Frio,Trial
L-2585,2025-05-30,Sim,Quente,Ativo
L-8898,2025-05-16,,Frio,Cancelado
L-2534,2025-07-14,Nao,Morno,Ativo
L-4068,2025-12-20,Sim,Quente,Trial
L-4344,2025-01-29,Sim,Morno,Ativo
L-6749,2025-12-21,Sim,Quente,Cancelado
L-6237,2025-08-24,Nao,Morno,Ativo
L-9252,2025-11-23,Sim,Morno,Ativo
L-5401,2026-01-08,Nao,Frio,Trial
L-7639,2025-01-15,Nao,Frio,Ativo
L-5686,2026-02-02,Nao,Frio,Trial
L-2616,2025-04-21,Sim,Frio,Ativo
L-3646,2025-03-15,Nao,Quente,Inativo
L-6941,2025-03-07,Nao,Frio,Trial
L-2986,2025-04-27,Sim,Morno,Ativo
L-5324,2025-08-18,Nao,Morno,Cancelado
L-6228,2025-10-08,Sim,Morno,Trial
L-5088,2026-01-04,Sim,Quente,Ativo
L-1506,2026-01-27,Sim,Morno,Cancelado
L-7813,2025-09-29,Nao,Frio,Ativo
L-8183,2025-09-18,Sim,Morno,Ativo
L-2660,2025-04-01,Nao,Frio,Trial
L-4555,1900-01-01,Sim,Morno,Trial
L-3582,2025-03-19,Nao,Morno,Ativo
L-4204,2025-06-12,,Morno,Ativo
L-2240,2025-06-22,Nao,Frio,Ativo
L-2493,2025-04-06,Nao,Frio,Trial
L-6220,2025-08-16,Sim,Quente,Cancelado
L-1107,2025-10-07,Nao,Frio,Trial
L-1885,2025-10-01,Nao,Frio,Ativo
L-9349,2025-11-07,Sim,Frio,Ativo
L-5353,2025-12-04,Sim,Quente,Cancelado
L-7812,2025-06-29,Sim,Quente,Inativo
L-3321,2026-01-07,Sim,Quente,Ativo
L-6913,2025-05-24,Sim,Quente,Ativo
L-5476,2025-07-06,Nao,Morno,Trial
L-1325,2025-09-22,Sim,Morno,Trial
L-6910,2025-03-16,Nao,Frio,Ativo
L-9742,2025-03-15,Sim,Quente,Trial
L-3188,2025-05-27,Sim,Morno,Ativo
L-2001,2025-12-06,Nao,Morno,Cancelado
L-6297,2025-07-24,Nao,Frio,Ativo
L-5003,2025-12-07,Nao,Frio,Ativo
L-6639,2025-04-27,Sim,Quente,Trial
L-6644,2025-12-11,Sim,Quente,Cancelado
L-6892,2025-01-20,Nao,Frio,Trial
L-2521,2025-05-29,,Morno,Trial
L-6413,2025-07-19,Nao,Frio,Cancelado
L-9797,2026-01-28,Nao,Morno,Inativo
L-3167,2025-11-29,Sim,Morno,Trial
L-2033,2025-09-15,Sim,Quente,Ativo
L-8408,2025-08-29,Sim,Morno,Trial
L-5042,2026-01-24,Nao,Frio,Cancelado
L-2407,2025-05-03,Sim,Morno,Ativo
L-5623,2025-07-10,Sim,Morno,Ativo
L-5523,2025-09-18,Nao,Frio,Ativo
L-2017,2025-02-06,Sim,Quente,Inativo
L-4926,2025-03-10,Sim,Frio,Ativo
L-1864,2025-05-25,,Frio,Trial
L-4128,2025-08-05,,Frio,Ativo
L-6753,2026-01-05,Sim,Quente,Ativo
L-7847,2025-08-15,Sim,Quente,Inativo
L-5391,2025-02-07,,Frio,Cancelado
L-9007,1900-01-01,Nao,Frio,Ativo
L-9996,2025-01-24,Nao,Morno,Trial
L-8069,2025-07-21,Nao,Frio,Ativo
L-5488,2025-12-22,Nao,Frio,Trial
L-4363,2025-12-14,Sim,Morno,Ativo
L-2415,2025-02-12,Nao,Morno,Ativo
L-2733,2025-10-03,Nao,Quente,Inativo
L-2941,2025-11-15,,Morno,Ativo
L-9931,2025-01-24,Nao,Frio,Cancelado
L-2876,2025-05-23,Nao,Morno,Ativo
L-1575,2026-01-28,Nao,Frio,Inativo
L-7913,2025-06-01,Nao,Frio,Inativo
L-4450,2025-11-01,Sim,Quente,Trial
L-4389,2025-09-08,Nao,Frio,Ativo
L-4517,2025-07-11,Nao,Quente,Ativo
L-8208,2025-08-20,Sim,Morno,Ativo
L-1856,2025-08-31,Nao,Frio,Inativo
L-9735,2025-06-10,Nao,Frio,Trial
L-1749,2025-09-07,Nao,Frio,Trial
L-5556,2025-05-20,Sim,Quente,Trial
L-6978,2025-04-02,Nao,Frio,Trial
L-1611,2025-12-28,Nao,Frio,Trial
L-2642,2025-06-02,Sim,Morno,Trial
L-9103,2025-03-09,Sim,Morno,Ativo
L-8806,2025-10-13,Sim,Frio,Ativo
L-7643,2025-03-06,Sim,Quente,Trial
L-4434,2025-05-18,Sim,Morno,Ativo
L-8527,2025-03-24,Nao,Frio,Cancelado
L-4499,2025-08-20,Nao,Quente,Trial
L-9478,2025-02-26,Nao,Frio,Trial
L-1471,2025-03-17,Nao,Morno,Trial
L-8756,2026-01-31,Sim,Morno,Trial
L-4560,2025-01-22,Nao,Frio,Trial
L-4966,2025-05-23,Nao,Frio,Trial
L-6445,2025-04-20,,Frio,Cancelado
L-6461,2025-01-06,Nao,Quente,Trial
L-8433,2025-03-22,Nao,Frio,Trial
L-5413,2025-09-14,Nao,Morno,Ativo
L-8217,2026-01-13,Sim,Morno,Ativo
L-4290,2025-02-13,,Quente,Ativo
L-2524,2025-03-23,Nao,Frio,Ativo
L-9985,2025-09-05,Sim,Quente,Trial
L-8426,2025-06-25,Nao,Frio,Ativo
L-3617,2025-12-09,Nao,Frio,Trial
L-8837,2026-01-01,Sim,Morno,Ativo
L-7202,2025-06-02,Nao,Frio,Ativo
L-2550,2025-09-04,Nao,Quente,Ativo
L-5943,2025-10-12,Nao,Morno,Cancelado
L-5697,2026-01-25,Nao,Frio,Ativo
L-6215,2025-11-10,Sim,Quente,Cancelado
L-2390,2025-11-01,Sim,Quente,Ativo
L-8490,2025-04-10,Nao,Frio,Ativo
L-1891,2025-06-03,Sim,Quente,Ativo
L-3460,2025-12-02,Nao,Morno,Cancelado
L-6796,2025-12-12,Sim,Quente,Trial
L-6864,2025-12-04,Nao,Morno,Ativo
L-9620,2025-12-28,Sim,Morno,Trial
L-3148,2026-01-11,,Morno,Ativo
L-5223,2025-09-17,Nao,Morno,Cancelado
L-7585,2025-06-19,,Morno,Trial
L-4346,2025-09-23,Nao,Morno,Ativo
L-7979,2025-05-16,Nao,Frio,Ativo
L-1612,2025-05-11,Sim,Quente,Ativo
L-3090,2025-05-15,Sim,Morno,Trial
L-7748,2025-05-27,Sim,Quente,Trial
L-7305,2025-06-23,Nao,Frio,Cancelado
L-1460,2025-08-02,Nao,Morno,Ativo
L-9109,2025-02-19,Sim,Quente,Ativo
L-5327,2025-10-26,Sim,Morno,Cancelado
L-9176,1900-01-01,Nao,Frio,Cancelado
L-3741,2025-05-17,Nao,Frio,Trial
L-2806,2025-10-07,Sim,Morno,Trial
L-1235,2025-01-19,Sim,Morno,Ativo
L-1793,2025-09-20,Nao,Morno,Ativo
L-1820,2026-01-18,Sim,Quente,Cancelado
L-4785,2026-01-08,Nao,Morno,Ativo
L-7001,2025-09-20,Nao,Frio,Inativo
L-5865,2025-02-13,Nao,Morno,Trial
L-3601,1900-01-01,,Morno,Cancelado
L-4806,1900-01-01,Sim,Quente,Trial
L-2815,2025-01-16,Sim,Morno,Trial
L-1469,2025-04-28,Sim,Morno,Inativo
L-7291,2025-12-25,Sim,Frio,Trial
L-1115,2025-03-21,Nao,Frio,Cancelado
L-8932,2025-05-24,Nao,Morno,Ativo
L-4769,2025-07-28,Nao,Morno,Cancelado
L-6491,2025-09-30,Sim,Quente,Ativo
L-4475,2025-10-06,Nao,Frio,Trial
L-3411,2025-01-31,Nao,Quente,Cancelado
L-6526,2026-02-04,Sim,Frio,Ativo
L-1173,2025-04-11,Nao,Quente,Trial
L-7620,2025-06-24,Nao,Morno,Ativo
L-4268,2025-04-12,Nao,Frio,Ativo
L-4618,2025-01-11,Sim,Quente,Ativo
L-5282,2025-08-26,Sim,Quente,Trial
L-2020,2025-12-14,Nao,Morno,Trial
L-6021,2026-01-20,Nao,Morno,Ativo
L-4015,2025-05-22,Sim,Quente,Trial
L-7883,2025-04-29,Nao,Frio,Trial
L-2673,2025-11-10,Sim,Morno,Ativo
L-4789,2025-08-12,Nao,Morno,Trial
L-9543,2025-10-05,Nao,Morno,Ativo
L-1615,2025-05-29,Nao,Frio,Cancelado
L-5911,2025-11-09,Nao,Frio,Inativo
L-8232,2025-07-13,Nao,Frio,Ativo
L-8126,2025-06-01,Sim,Frio,Ativo
L-8887,2025-07-05,,Frio,Ativo
L-8091,2025-08-14,Nao,Frio,Ativo
L-8199,2025-02-21,Nao,Frio,Ativo
L-8385,2026-01-18,Sim,Quente,Trial
L-3864,2025-03-11,Nao,Frio,Inativo
L-3396,2026-01-13,Sim,Frio,Ativo
L-2007,2025-09-14,Sim,Morno,Trial
L-3281,2025-08-19,Nao,Frio,Trial
L-8022,2025-07-17,Nao,Frio,Trial
L-3799,2025-09-20,Sim,Quente,Ativo
L-9587,2025-05-30,Nao,Frio,Ativo
L-5561,2025-01-22,Sim,Quente,Trial
L-2625,1900-01-01,Sim,Quente,Ativo
L-3659,2025-07-12,Sim,Quente,Ativo
L-1066,1900-01-01,Sim,Frio,Inativo
L-5635,2025-05-27,Nao,Frio,Ativo
L-1816,2025-12-01,Nao,Frio,Ativo
L-5313,2025-04-22,Nao,Morno,Ativo
L-2531,2025-01-26,Nao,Frio,Ativo
L-2439,2025-10-01,Nao,Morno,Cancelado
L-3806,2025-02-17,Sim,Frio,Cancelado
L-3137,2025-04-24,,Morno,Ativo
L-7626,1900-01-01,Nao,Morno,Cancelado
L-9464,2025-04-10,Nao,Quente,Ativo
L-7479,2025-03-03,,Frio,Ativo
L-9017,2025-03-09,Nao,Frio,Trial
L-4564,2025-07-30,Sim,Quente,Ativo
L-4353,2026-01-01,Nao,Morno,Cancelado
L-4558,2025-04-08,Nao,Frio,Ativo
L-1765,2026-01-03,Sim,Morno,Cancelado
L-3350,2025-01-19,Nao,Morno,Ativo
L-8277,2026-01-22,Nao,Morno,Inativo
L-7057,2025-05-01,Nao,Morno,Cancelado
L-8498,2025-10-18,Nao,Frio,Cancelado
L-1603,2025-05-25,Sim,Quente,Cancelado
L-3789,2025-04-06,Nao,Frio,Ativo
L-8222,2025-04-06,Nao,Quente,Ativo
L-4386,2025-08-07,Nao,Morno,Ativo
L-5209,2025-05-13,Nao,Frio,Inativo
L-2535,2025-10-15,Nao,Morno,Cancelado
L-3233,2026-01-27,Sim,Quente,Inativo
L-1365,2025-07-28,Nao,Morno,Cancelado
L-8370,2025-09-01,Nao,Quente,Inativo
L-5297,2025-10-20,Nao,Frio,Trial
L-9225,2025-01-13,Sim,Quente,Trial
L-2435,2025-08-26,Nao,Morno,Trial
L-8960,2025-01-10,Nao,Frio,Ativo
L-3474,2025-12-31,Sim,Quente,Trial
L-7059,2025-10-03,Sim,Morno,Ativo
L-8475,2025-09-10,Nao,Morno,Ativo
L-4396,2025-02-05,Nao,Frio,Trial
L-1761,2025-07-29,Nao,Frio,Ativo
L-3897,2025-05-28,Nao,Frio,Ativo
L-5931,2025-01-13,Nao,Frio,Trial
L-2568,2025-10-15,Sim,Quente,Cancelado
L-3821,2025-05-03,,Morno,Trial
L-7488,2025-12-30,,Quente,Ativo
L-9739,2025-11-10,Nao,Frio,Ativo
L-5244,2026-01-28,Nao,Frio,Trial
L-3950,2025-12-08,Sim,Morno,Ativo
L-9862,2025-10-06,Sim,Morno,Ativo
L-3331,2025-06-04,Nao,Quente,Ativo
L-3717,2026-01-03,Nao,Morno,Trial
L-9517,2025-04-25,,Morno,Ativo
