id_sessao,data_acesso,id_lead,utm_source,utm_medium,utm_campaign,custo_clique,converteu,receita_gerada
S-144893,2025-11-12 22:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144894,2026-01-09 03:00:00,L-3725,gogle ,organic,seo_blog,0.0,Sim,299.9
S-144895,2025-10-03 04:00:00,,google,cpc,search_brand,2.27,Nao,0.0
S-144896,2025-08-31 06:00:00,,facebook,ads,ai_launch,1.61,Nao,0.0
S-144897,2025-07-18 06:00:00,L-1038,Google,organic,seo_blog,0.0,Nao,0.0
S-144898,2025-06-12 20:00:00,,Google,cpc,search_brand,2.4,Nao,0.0
S-144899,2025-02-07 09:00:00,,GOOGLE,cpc,search_brand,1.97,Nao,0.0
S-144900,2025-12-23 22:00:00,,TikTok,cpc,viral_trend,1.14,Nao,0.0
S-144901,2025-07-06 22:00:00,,instagram,ads,ai_launch,1.17,Nao,0.0
S-144902,2025-02-17 15:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144903,2025-03-30 18:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144904,2025-09-07 02:00:00,,Meta Ads,ads,retargeting_v1,1787.4,Nao,0.0
S-144905,2026-01-09 01:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144906,2025-07-17 18:00:00,L-8621,facebook,ads,retargeting_v1,1.14,Nao,0.0
S-144907,2025-10-29 08:00:00,L-4050,gogle ,cpc,search_brand,2.23,Nao,0.0
S-144908,2025-07-02 12:00:00,,facebook,ads,ai_launch,1.21,Nao,0.0
S-144909,2025-09-03 02:00:00,,GOOGLE,cpc,search_brand,2.16,Nao,0.0
S-144910,2026-01-22 17:00:00,,GOOGLE,cpc,search_brand,1.59,Nao,0.0
S-144911,2025-05-14 05:00:00,,FB,ads,ai_launch,1.95,Nao,0.0
S-144912,2025-11-30 00:00:00,,FB,ads,,1.07,Nao,0.0
S-144913,2025-03-01 12:00:00,,Google,cpc,search_brand,1.66,Nao,0.0
S-144914,2025-11-14 07:00:00,,gogle ,cpc,search_brand,2.19,Nao,0.0
S-144915,2025-10-17 12:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144916,2025-11-01 13:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144917,2025-12-03 14:00:00,,TikTok,cpc,viral_trend,1.01,Nao,0.0
S-144918,2026-01-30 02:00:00,,instagram,ads,ai_launch,1.58,Nao,0.0
S-144919,2025-02-13 01:00:00,,facebook,ads,ai_launch,1.83,Nao,0.0
S-144920,2025-04-10 23:00:00,,instagram,ads,retargeting_v1,1.49,Nao,0.0
S-144921,2025-11-08 10:00:00,,tiktok,cpc,viral_trend,0.96,Nao,0.0
S-144922,2025-12-05 20:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144923,2025-07-02 22:00:00,,tik tok,cpc,viral_trend,1.07,Nao,0.0
S-144924,2025-03-20 13:00:00,L-5774,email,automation,welcome_flow,0.0,Nao,0.0
S-144925,2025-05-02 02:00:00,,FB,ads,ai_launch,1.43,Nao,0.0
S-144926,2025-03-22 07:00:00,L-8433,google,cpc,search_brand,2.25,Nao,0.0
S-144927,2025-01-06 00:00:00,,FB,ads,ai_launch,1.57,Nao,0.0
S-144928,2025-12-12 04:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144929,2025-02-06 22:00:00,L-1313,google,organic,seo_blog,0.0,Nao,0.0
S-144930,2026-02-01 04:00:00,, google,cpc,search_brand,1.68,Nao,0.0
S-144931,2025-12-13 08:00:00,,instagram,ads,ai_launch,1.03,Nao,0.0
S-144932,2025-11-13 04:00:00,L-7811,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144933,2025-11-01 08:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144934,2025-03-05 20:00:00,,tik tok,cpc,viral_trend,0.83,Nao,0.0
S-144935,2026-02-02 19:00:00,,Meta Ads,ads,ai_launch,1.58,Nao,0.0
S-144936,2025-12-15 03:00:00,, google,cpc,search_brand,1.62,Nao,0.0
S-144937,2025-08-16 03:00:00,,FB,ads,retargeting_v1,1.23,Nao,0.0
S-144938,2025-04-16 10:00:00,,google,cpc,search_brand,2.34,Nao,0.0
S-144939,2025-12-03 22:00:00,L-7834,FB,ads,retargeting_v1,1.31,Nao,0.0
S-144940,2025-08-02 05:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-144941,2025-10-22 12:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144942,2025-09-26 17:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144943,2025-10-10 18:00:00,,facebook,ads,ai_launch,1.17,Nao,0.0
S-144944,2025-04-15 00:00:00,,meta,ads,ai_launch,1.89,Nao,0.0
S-144945,2025-11-19 19:00:00,,instagram,ads,retargeting_v1,0.87,Nao,0.0
S-144946,2025-01-10 00:00:00,L-7322, google,organic,seo_blog,0.0,Nao,0.0
S-144947,2025-11-22 01:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144948,2025-06-27 02:00:00,,facebook,ads,ai_launch,1.22,Nao,0.0
S-144949,2025-08-26 09:00:00,,GOOGLE,cpc,search_brand,1.81,Nao,0.0
S-144950,2025-02-05 19:00:00,L-6412,google,cpc,search_brand,1.51,Nao,0.0
S-144951,2025-12-08 15:00:00,L-5696,Meta Ads,ads,ai_launch,1.41,Nao,0.0
S-144952,2025-01-21 00:00:00,,google,cpc,search_brand,1.71,Nao,0.0
S-144953,2025-01-16 09:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-144954,2025-06-29 16:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-144955,2025-07-10 18:00:00,,GOOGLE,cpc,search_brand,1.6,Nao,0.0
S-144956,2025-10-08 19:00:00,,Meta Ads,ads,ai_launch,1.53,Nao,0.0
S-144957,2025-09-06 23:00:00,,tiktok,cpc,viral_trend,0.7,Nao,0.0
S-144958,2025-01-13 04:00:00,,FB,ads,ai_launch,1.67,Nao,0.0
S-144959,2025-11-12 00:00:00,,gogle ,cpc,search_brand,2.32,Nao,0.0
S-144960,2025-06-09 06:00:00,,instagram,ads,ai_launch,1.95,Nao,0.0
S-144961,2026-01-12 02:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-144962,2025-02-13 23:00:00,,Meta Ads,ads,retargeting_v1,1.04,Nao,0.0
S-144963,2025-06-22 14:00:00,,Meta Ads,ads,,1.16,Nao,0.0
S-144964,2025-07-03 11:00:00,,facebook,ads,retargeting_v1,0.85,Nao,0.0
S-144965,2025-01-17 13:00:00,,facebook,ads,retargeting_v1,1.25,Nao,0.0
S-144966,2026-01-02 17:00:00,,facebook,ads,ai_launch,1.51,Nao,0.0
S-144967,2025-03-24 07:00:00,,instagram,ads,ai_launch,1.86,Nao,0.0
S-144968,2025-11-01 02:00:00,,e-mail,automation,,0.0,Nao,0.0
S-144969,2025-02-26 11:00:00,,FB,ads,ai_launch,1.62,Nao,0.0
S-144970,2025-07-28 13:00:00,,instagram,ads,ai_launch,1.01,Nao,0.0
S-144971,2025-09-19 13:00:00,, google,cpc,search_brand,1.64,Nao,0.0
S-144972,2025-05-16 02:00:00,,google,cpc,search_brand,1.6,Nao,0.0
S-144973,2025-04-07 20:00:00,,TikTok,cpc,viral_trend,0.62,Nao,0.0
S-144974,2025-09-23 00:00:00,,google,cpc,search_brand,2.46,Nao,0.0
S-144975,2025-02-03 03:00:00,,google,cpc,search_brand,2.08,Nao,0.0
S-144976,2025-10-11 13:00:00,,facebook,ads,,1.84,Nao,0.0
S-144977,2025-01-12 04:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144978,2025-04-15 07:00:00,,facebook,ads,retargeting_v1,1.23,Nao,0.0
S-144979,2025-08-12 20:00:00,L-2517,FB,ads,retargeting_v1,1.01,Nao,0.0
S-144980,2025-09-07 19:00:00,,FB,ads,ai_launch,1.75,Nao,0.0
S-144981,2025-03-27 07:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-144982,2025-04-07 08:00:00,,facebook,ads,retargeting_v1,0.95,Nao,0.0
S-144983,2025-05-29 12:00:00,,instagram,ads,retargeting_v1,1.1,Nao,0.0
S-144984,2025-07-03 18:00:00,,instagram,ads,ai_launch,1.24,Nao,0.0
S-144985,2025-07-12 21:00:00,,gogle ,cpc,search_brand,1.62,Nao,0.0
S-144986,2025-01-15 18:00:00,,google,cpc,search_brand,1.65,Nao,0.0
S-144987,2026-01-26 13:00:00,,facebook,ads,ai_launch,1.77,Nao,0.0
S-144988,2025-01-08 03:00:00,L-2138,meta,ads,ai_launch,1.43,Nao,0.0
S-144989,2025-10-29 21:00:00,L-3380,instagram,ads,retargeting_v1,1.14,Sim,199.9
S-144990,2025-10-23 22:00:00,,Meta Ads,ads,retargeting_v1,1.07,Nao,0.0
S-144991,2025-10-26 19:00:00,,Meta Ads,ads,ai_launch,1.97,Nao,0.0
S-144992,2025-12-18 17:00:00,,Meta Ads,ads,ai_launch,1.9,Nao,0.0
S-144993,2026-01-12 12:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-144994,2025-07-07 07:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-144995,2025-12-30 08:00:00,L-6524,Google,cpc,search_brand,1.94,Nao,0.0
S-144996,2025-09-30 18:00:00,L-4517,TikTok,cpc,viral_trend,0.84,Nao,0.0
S-144997,2025-03-02 23:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-144998,2025-08-27 08:00:00,L-2931,meta,ads,retargeting_v1,1.32,Nao,0.0
S-144999,2025-02-27 05:00:00,,instagram,ads,retargeting_v1,1.05,Nao,0.0
S-145000,2025-06-23 05:00:00,,FB,ads,retargeting_v1,1.27,Nao,0.0
S-145001,2025-12-01 22:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-145002,2026-01-24 20:00:00,,Google,cpc,search_brand,1.61,Nao,0.0
S-145003,2025-04-10 07:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-145004,2025-01-31 07:00:00,,FB,ads,ai_launch,1.91,Nao,0.0
S-145005,2025-02-04 15:00:00,,facebook,ads,,1.54,Nao,0.0
S-145006,2025-06-19 18:00:00,,GOOGLE,cpc,search_brand,2.21,Nao,0.0
S-145007,2025-01-13 23:00:00,L-4816, google,cpc,search_brand,1.63,Nao,0.0
S-145008,2025-12-03 01:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145009,2025-10-12 01:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-145010,2025-06-01 18:00:00,,TikTok,cpc,viral_trend,1.01,Nao,0.0
S-145011,2025-02-01 02:00:00,,facebook,ads,ai_launch,1.55,Nao,0.0
S-145012,2025-12-09 01:00:00,L-7269,facebook,ads,ai_launch,1.46,Nao,0.0
S-145013,2025-09-18 00:00:00,,instagram,ads,,1.16,Nao,0.0
S-145014,2025-05-30 13:00:00,L-1070,email,automation,,0.0,Nao,0.0
S-145015,2025-08-30 04:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-145016,2025-12-15 02:00:00,,Meta Ads,ads,ai_launch,1.08,Nao,0.0
S-145017,2025-02-15 08:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-145018,2025-05-05 22:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-145019,2025-09-07 23:00:00,,email,automation,welcome_flow,1427.0,Nao,0.0
S-145020,2025-06-18 23:00:00,,GOOGLE,cpc,search_brand,2.06,Nao,0.0
S-145021,2025-06-09 10:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-145022,2025-05-01 17:00:00,,facebook,ads,ai_launch,1.35,Nao,0.0
S-145023,2025-08-30 06:00:00,,google,cpc,search_brand,1.91,Nao,0.0
S-145024,2025-12-20 21:00:00,,meta,ads,retargeting_v1,0.96,Nao,0.0
S-145025,2025-02-09 05:00:00,,FB,ads,retargeting_v1,1.34,Nao,0.0
S-145026,2025-05-15 02:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145027,2025-03-17 06:00:00,L-3095,Email,automation,welcome_flow,0.0,Nao,0.0
S-145028,2025-10-20 11:00:00,,google,cpc,search_brand,1.54,Nao,0.0
S-145029,2025-09-22 14:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-145030,2026-01-09 08:00:00,,FB,ads,ai_launch,1.6,Nao,0.0
S-145031,2025-10-07 18:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-145032,2025-07-04 04:00:00,L-3016,meta,ads,retargeting_v1,0.87,Nao,0.0
S-145033,2025-09-21 05:00:00,,Meta Ads,ads,ai_launch,1.66,Nao,0.0
S-145034,2025-10-07 17:00:00,,meta,ads,ai_launch,1.62,Nao,0.0
S-145035,2025-12-12 13:00:00,,TikTok,cpc,viral_trend,1.02,Nao,0.0
S-145036,2025-11-11 07:00:00,,google,cpc,search_brand,1.76,Nao,0.0
S-145037,2026-01-05 01:00:00,L-6185,gogle ,cpc,search_brand,1.8,Nao,0.0
S-145038,2025-11-12 14:00:00,,meta,ads,retargeting_v1,1.04,Nao,0.0
S-145039,2025-12-30 09:00:00,,instagram,ads,retargeting_v1,0.97,Nao,0.0
S-145040,2025-09-14 02:00:00,,instagram,ads,,1.32,Nao,0.0
S-145041,2025-04-18 21:00:00,,gogle ,cpc,search_brand,1.9,Nao,0.0
S-145042,2025-03-20 19:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-145043,2026-01-15 13:00:00,,instagram,ads,retargeting_v1,1.32,Nao,0.0
S-145044,2025-01-30 17:00:00,,tik tok,cpc,viral_trend,0.5,Nao,0.0
S-145045,2026-01-20 09:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-145046,2025-05-16 00:00:00,,google,cpc,search_brand,2.12,Nao,0.0
S-145047,2025-04-24 10:00:00,,GOOGLE,cpc,search_brand,2.06,Nao,0.0
S-145048,2025-05-06 20:00:00,L-3326,Meta Ads,ads,retargeting_v1,1.43,Sim,299.9
S-145049,2025-06-07 07:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-145050,2025-07-17 10:00:00,L-3514,Google,organic,seo_blog,0.0,Sim,499.9
S-145051,2025-10-16 01:00:00,L-8785,gogle ,organic,seo_blog,0.0,Sim,199.9
S-145052,2025-10-30 19:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-145053,2025-12-03 14:00:00,,google,cpc,search_brand,1.73,Nao,0.0
S-145054,2025-04-28 00:00:00,,tiktok,cpc,viral_trend,0.98,Nao,0.0
S-145055,2025-01-24 22:00:00,,Google,cpc,search_brand,2.25,Nao,0.0
S-145056,2026-01-27 06:00:00,L-8920,Meta Ads,ads,retargeting_v1,1.38,Nao,0.0
S-145057,2025-01-12 02:00:00,,tiktok,cpc,viral_trend,0.94,Nao,0.0
S-145058,2025-05-13 13:00:00,L-5834,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-145059,2025-09-09 07:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145060,2025-10-09 15:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-145061,2025-10-16 08:00:00,,instagram,ads,retargeting_v1,0.95,Nao,0.0
S-145062,2025-05-17 22:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145063,2025-12-18 04:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-145064,2025-07-02 14:00:00,, google,cpc,search_brand,1.92,Nao,0.0
S-145065,2025-03-31 16:00:00,, google,cpc,search_brand,2.38,Nao,0.0
S-145066,2026-01-17 15:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-145067,2025-12-07 13:00:00,, google,cpc,search_brand,1.93,Nao,0.0
S-145068,2025-07-19 16:00:00,,meta,ads,ai_launch,1.8,Nao,0.0
S-145069,2026-01-07 04:00:00,L-5961,email,automation,welcome_flow,0.0,Nao,0.0
S-145070,2025-08-03 14:00:00,L-3323,gogle ,cpc,search_brand,1.51,Nao,0.0
S-145071,2025-06-07 08:00:00,L-2315,instagram,ads,ai_launch,1.48,Sim,499.9
S-145072,2025-08-05 21:00:00,,tik tok,cpc,viral_trend,0.81,Nao,0.0
S-145073,2026-01-19 22:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-145074,2025-02-09 12:00:00,L-7109,facebook,ads,retargeting_v1,1.1,Nao,0.0
S-145075,2025-11-23 13:00:00,L-8190,meta,ads,ai_launch,1.31,Nao,0.0
S-145076,2025-05-25 13:00:00,,meta,ads,ai_launch,1.58,Nao,0.0
S-145077,2025-04-18 04:00:00,,GOOGLE,cpc,search_brand,2.15,Nao,0.0
S-145078,2025-09-29 14:00:00,,instagram,ads,ai_launch,1.42,Nao,0.0
S-145079,2025-12-31 06:00:00,,FB,ads,ai_launch,1.78,Nao,0.0
S-145080,2025-04-24 19:00:00,,TikTok,cpc,viral_trend,1636.01,Nao,0.0
S-145081,2025-09-14 14:00:00,L-9302,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145082,2025-04-17 14:00:00,L-4411,tik tok,cpc,,0.94,Nao,0.0
S-145083,2025-07-31 06:00:00,,TikTok,cpc,viral_trend,0.67,Nao,0.0
S-145084,2025-06-19 04:00:00,,Meta Ads,ads,ai_launch,1.29,Nao,0.0
S-145085,2025-11-06 09:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-145086,2025-03-23 00:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-145087,2025-02-10 19:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-145088,2025-05-01 08:00:00,,google,cpc,search_brand,1.89,Nao,0.0
S-145089,2025-04-10 18:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-145090,2025-03-05 04:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-145091,2025-12-15 04:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-145092,2025-08-08 19:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145093,2025-10-19 23:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-145094,2025-11-27 05:00:00,,Google,cpc,search_brand,1.71,Nao,0.0
S-145095,2025-03-29 01:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-145096,2025-01-04 22:00:00,,gogle ,cpc,search_brand,2.19,Nao,0.0
S-145097,2025-10-31 14:00:00,,tiktok,cpc,viral_trend,0.85,Nao,0.0
S-145098,2026-01-30 13:00:00,L-8752,GOOGLE,cpc,search_brand,2.19,Nao,0.0
S-145099,2025-02-20 07:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-145100,2025-10-07 07:00:00,,facebook,ads,ai_launch,1.08,Nao,0.0
S-145101,2025-10-11 02:00:00,, google,cpc,search_brand,2.23,Nao,0.0
S-145102,2025-02-16 01:00:00,,facebook,ads,ai_launch,1.34,Nao,0.0
S-145103,2025-11-04 09:00:00,,facebook,ads,ai_launch,1.04,Nao,0.0
S-145104,2025-07-04 20:00:00,,GOOGLE,cpc,search_brand,1.67,Nao,0.0
S-145105,2025-04-12 01:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-145106,2025-06-17 11:00:00,,meta,ads,retargeting_v1,1.0,Nao,0.0
S-145107,2026-01-22 03:00:00,,instagram,ads,ai_launch,1.04,Nao,0.0
S-145108,2025-01-31 11:00:00,L-4861,meta,ads,retargeting_v1,0.89,Nao,0.0
S-145109,2025-12-09 17:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-145110,2025-01-25 13:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145111,2025-11-01 04:00:00,,FB,ads,retargeting_v1,1.07,Nao,0.0
S-145112,2025-06-17 16:00:00,,FB,ads,ai_launch,1.5,Nao,0.0
S-145113,2025-08-04 17:00:00,,meta,ads,retargeting_v1,1.47,Nao,0.0
S-145114,2025-12-15 19:00:00,,google,cpc,search_brand,1.62,Nao,0.0
S-145115,2025-12-10 02:00:00,,Meta Ads,ads,ai_launch,1.52,Nao,0.0
S-145116,2025-12-29 14:00:00,L-4562,gogle ,cpc,search_brand,1.57,Nao,0.0
S-145117,2026-01-24 20:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-145118,2025-09-27 21:00:00,L-8553,instagram,ads,ai_launch,1.33,Nao,0.0
S-145119,2026-01-30 00:00:00,,gogle ,cpc,search_brand,1.99,Nao,0.0
S-145120,2025-08-30 14:00:00,,google,cpc,search_brand,1.56,Nao,0.0
S-145121,2025-06-09 19:00:00,, google,cpc,search_brand,1.61,Nao,0.0
S-145122,2025-09-03 09:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-145123,2025-04-02 01:00:00,,FB,ads,ai_launch,2.0,Nao,0.0
S-145124,2025-01-16 19:00:00,,Meta Ads,ads,ai_launch,1.72,Nao,0.0
S-145125,2025-08-18 13:00:00,,instagram,ads,ai_launch,1.65,Nao,0.0
S-145126,2025-10-29 17:00:00,,FB,ads,ai_launch,1.68,Nao,0.0
S-145127,2025-10-12 13:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-145128,2025-03-14 12:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145129,2025-07-28 02:00:00,,google,cpc,,1.82,Nao,0.0
S-145130,2025-01-31 22:00:00,,google,cpc,search_brand,2.06,Nao,0.0
S-145131,2025-12-25 22:00:00,,tik tok,cpc,,0.58,Nao,0.0
S-145132,2025-06-03 07:00:00,,facebook,ads,ai_launch,1.76,Nao,0.0
S-145133,2025-08-09 17:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-145134,2025-05-22 05:00:00,,instagram,ads,ai_launch,1.77,Nao,0.0
S-145135,2025-10-09 09:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-145136,2025-03-24 18:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145137,2025-11-05 23:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-145138,2025-03-18 20:00:00,,GOOGLE,cpc,search_brand,2.05,Nao,0.0
S-145139,2025-04-20 07:00:00,,google,cpc,search_brand,1.75,Nao,0.0
S-145140,2025-09-25 12:00:00,,tik tok,cpc,viral_trend,0.62,Nao,0.0
S-145141,2025-09-04 20:00:00,,GOOGLE,cpc,search_brand,1.71,Nao,0.0
S-145142,2025-11-18 22:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-145143,2025-04-20 19:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145144,2025-11-14 15:00:00,,GOOGLE,cpc,search_brand,1.88,Nao,0.0
S-145145,2025-04-21 17:00:00,,facebook,ads,ai_launch,1.54,Nao,0.0
S-145146,2025-02-13 07:00:00,,Meta Ads,ads,ai_launch,1.4,Nao,0.0
S-145147,2025-01-02 06:00:00,,GOOGLE,cpc,search_brand,2.27,Nao,0.0
S-145148,2025-03-31 08:00:00,,google,cpc,,2.5,Nao,0.0
S-145149,2026-01-23 01:00:00,,facebook,ads,retargeting_v1,1.15,Nao,0.0
S-145150,2025-07-28 23:00:00,,meta,ads,ai_launch,1.12,Nao,0.0
S-145151,2025-05-25 00:00:00,,gogle ,cpc,search_brand,1.87,Nao,0.0
S-145152,2026-02-04 08:00:00,,Google,cpc,search_brand,2.26,Nao,0.0
S-145153,2025-01-18 02:00:00,L-8967,meta,ads,ai_launch,1.96,Nao,0.0
S-145154,2025-01-01 13:00:00,,TikTok,cpc,viral_trend,0.82,Nao,0.0
S-145155,2025-04-26 06:00:00,L-8634,Google,organic,seo_blog,0.0,Sim,499.9
S-145156,2025-11-12 17:00:00,,e-mail,automation,,0.0,Nao,0.0
S-145157,2025-06-09 06:00:00,L-5757,Meta Ads,ads,retargeting_v1,1.47,Sim,299.9
S-145158,2025-09-29 06:00:00,,Meta Ads,ads,ai_launch,1.75,Nao,0.0
S-145159,2025-12-30 13:00:00,,GOOGLE,cpc,search_brand,2.21,Nao,0.0
S-145160,2025-02-08 15:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-145161,2025-05-03 13:00:00,,gogle ,cpc,search_brand,2.5,Nao,0.0
S-145162,2025-09-16 23:00:00,,GOOGLE,cpc,search_brand,1.96,Nao,0.0
S-145163,2025-12-13 15:00:00,,Google,cpc,search_brand,1.93,Nao,0.0
S-145164,2025-07-05 10:00:00,,GOOGLE,cpc,search_brand,2.23,Nao,0.0
S-145165,2025-03-15 15:00:00,,google,organic,,0.0,Nao,0.0
S-145166,2026-01-04 15:00:00,,google,cpc,search_brand,1.88,Nao,0.0
S-145167,2025-05-22 06:00:00,L-3448,FB,ads,ai_launch,1.28,Nao,0.0
S-145168,2025-01-05 03:00:00,,Google,cpc,search_brand,2.3,Nao,0.0
S-145169,2025-07-13 20:00:00,,TikTok,cpc,viral_trend,0.84,Nao,0.0
S-145170,2025-12-08 14:00:00,,facebook,ads,ai_launch,1.75,Nao,0.0
S-145171,2025-03-31 14:00:00,,Google,cpc,search_brand,2.12,Nao,0.0
S-145172,2025-08-14 00:00:00,,GOOGLE,cpc,search_brand,2.14,Nao,0.0
S-145173,2026-01-02 19:00:00,,google,organic,,0.0,Nao,0.0
S-145174,2025-10-02 08:00:00,,FB,ads,ai_launch,1.48,Nao,0.0
S-145175,2025-06-14 04:00:00,L-8954,GOOGLE,cpc,search_brand,2.09,Nao,0.0
S-145176,2025-01-13 14:00:00,, google,cpc,search_brand,1.95,Nao,0.0
S-145177,2025-11-28 17:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-145178,2025-10-13 00:00:00,,tiktok,cpc,viral_trend,0.66,Nao,0.0
S-145179,2025-05-13 02:00:00,L-5569,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-145180,2026-01-27 15:00:00,,google,cpc,search_brand,2.11,Nao,0.0
S-145181,2025-08-25 10:00:00,,instagram,ads,ai_launch,1.88,Nao,0.0
S-145182,2025-08-04 00:00:00,,facebook,ads,ai_launch,1.2,Nao,0.0
S-145183,2025-10-24 03:00:00,,google,cpc,search_brand,1.79,Nao,0.0
S-145184,2025-03-05 02:00:00,,facebook,ads,ai_launch,1.7,Nao,0.0
S-145185,2026-01-18 16:00:00,,instagram,ads,ai_launch,1.69,Nao,0.0
S-145186,2025-09-01 09:00:00,,google,cpc,search_brand,2.1,Nao,0.0
S-145187,2025-03-17 09:00:00,,GOOGLE,cpc,search_brand,1.65,Nao,0.0
S-145188,2026-01-02 04:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-145189,2025-12-06 10:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-145190,2025-07-09 12:00:00,,Meta Ads,ads,retargeting_v1,1.16,Nao,0.0
S-145191,2025-08-28 04:00:00,L-7193,gogle ,cpc,search_brand,1.87,Nao,0.0
S-145192,2025-10-19 21:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-145193,2025-07-30 08:00:00,L-7424,instagram,ads,ai_launch,1.84,Nao,0.0
S-145194,2025-09-05 22:00:00,L-4198,email,automation,welcome_flow,0.0,Nao,0.0
S-145195,2025-03-30 10:00:00,L-9423,Google,cpc,search_brand,2.49,Nao,0.0
S-145196,2025-04-21 09:00:00,,tiktok,cpc,viral_trend,0.52,Nao,0.0
S-145197,2025-10-04 05:00:00,,FB,ads,ai_launch,1.0,Nao,0.0
S-145198,2025-02-26 23:00:00,L-6528,google,cpc,search_brand,1.83,Sim,199.9
S-145199,2025-10-15 04:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-145200,2025-08-06 19:00:00,L-8438,gogle ,cpc,search_brand,1988.86,Nao,0.0
S-145201,2025-08-30 07:00:00,,facebook,ads,ai_launch,836.12,Nao,0.0
S-145202,2025-11-17 20:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
